p,times1,team_times1,won1,team_won1,last,max_times12,mean
8,900,14,428,8,2007-11-29 17:43:03,7,31.4903299267
40,900,62,273,23,2008-05-14 05:26:46,4,28.5539947648
88,900,15,179,6,2008-10-17 09:16:37,9,29.1523322313
191,900,680,497,450,2007-07-04 10:12:13,101,31.709482556
202,900,422,509,308,2007-06-12 19:54:00,196,31.1964554363
307,900,222,147,54,2008-05-24 12:50:43,6,28.3942584837
385,900,277,293,159,2007-04-30 21:20:21,24,28.434187241
398,900,42,295,18,2008-05-17 04:18:23,2,32.7399029231
410,900,39,343,19,2008-12-22 12:04:23,10,30.0042500444
470,900,466,461,298,2007-03-31 22:32:07,234,31.2938195735
473,900,484,406,289,2008-08-21 07:54:45,149,31.9023130974
500,900,139,341,62,2007-12-13 21:50:16,5,28.5921448726
504,900,229,285,150,2007-01-02 22:43:50,197,31.4773848225
616,900,74,267,35,2007-07-22 05:52:03,10,28.727756126
630,900,267,311,139,2006-09-14 19:07:27,28,30.2348089836
698,900,160,368,114,2006-06-13 20:34:01,69,30.359046672
702,900,429,426,309,2007-02-17 03:46:40,76,31.0112574669
719,900,15,314,7,2008-02-18 16:27:18,2,29.0629228123
963,900,49,372,27,2006-12-06 02:12:45,32,31.3418290477
966,900,10,402,4,2007-08-30 04:54:19,3,34.0229732223
982,900,168,368,91,2007-12-15 07:03:38,120,31.5054665246
1053,900,120,255,68,2008-05-04 19:37:35,25,29.450977748
1066,900,90,184,38,2009-05-17 22:05:13,4,28.9366886
1173,900,93,239,41,2007-02-20 16:13:50,16,30.5179809081
1226,900,119,225,64,2008-12-08 09:58:48,58,29.0229982647
1466,900,38,454,13,2008-07-12 02:34:32,2,32.5965049369
1619,900,15,426,6,2009-05-04 08:53:19,1,30.9034767821
1787,900,277,421,155,2007-10-16 17:40:35,112,31.1388969303
1819,900,42,331,16,2006-11-15 12:00:56,7,29.0181586587
1826,900,21,382,9,2008-07-26 16:59:39,3,29.9661702986
2000,900,41,249,9,2007-11-03 15:05:46,5,31.7139395655
2001,900,805,622,584,2008-10-31 13:55:51,73,31.3857132368
2036,900,414,257,169,2006-08-29 22:39:18,22,27.3429752256
2126,900,144,252,50,2007-05-31 21:10:29,14,26.7700383719
2276,900,494,497,347,2007-07-12 23:48:46,52,31.9750936579
2281,900,256,395,166,2007-09-09 05:09:15,129,30.7453149039
2302,900,155,275,87,2007-10-30 19:05:47,90,28.7182737753
2571,900,4,245,0,2008-12-06 23:41:02,1,30.0806236946
2691,900,636,431,363,2009-04-05 18:37:33,165,28.9392912169
2824,900,4,213,1,2008-09-30 06:32:05,1,29.6484394717
2923,900,20,282,7,2007-09-20 20:14:48,2,32.714818248
2935,900,7,420,1,2008-07-30 17:31:11,2,31.1295517544
2960,900,7,424,3,2008-04-01 18:09:27,3,31.3534199268
3019,900,143,658,114,2007-10-25 20:18:41,91,34.7812718422
3026,900,21,194,7,2008-02-23 19:56:56,1,27.1170606126
3034,900,688,573,515,2009-04-08 23:15:59,156,31.6115692825
3045,900,29,266,14,2008-08-13 20:37:46,2,30.1953252611
3247,900,80,270,31,2008-11-08 09:36:41,3,31.0720357258
3289,900,495,464,276,2007-08-13 23:50:49,270,27.9100352227
3314,900,394,353,222,2007-05-23 12:04:02,30,28.8233632469
3382,900,31,199,6,2008-04-07 12:15:11,2,31.1950474214
3387,900,16,206,5,2009-05-03 15:33:44,1,26.4073686018
3417,900,118,242,62,2007-04-10 20:17:24,5,28.4613266681
3450,900,123,351,59,2007-12-06 11:11:52,16,30.686952311
3484,900,107,400,60,2007-09-22 16:48:39,33,29.7631599636
3525,900,80,339,40,2007-11-26 15:47:10,9,29.6924609601
3570,900,32,312,17,2007-07-16 11:03:31,9,30.6139678114
3598,900,99,288,58,2007-07-16 10:22:43,47,29.5984037145
3602,900,182,374,111,2006-10-20 03:54:00,89,30.9868056809
3674,900,65,239,30,2007-08-05 14:25:42,30,29.6950305447
3695,900,82,233,41,2009-02-07 13:03:57,32,29.8637018084
3753,900,44,375,24,2007-09-09 15:01:56,16,32.1941283405
3791,900,804,659,627,2007-01-16 00:52:13,270,29.0550811866
3904,900,833,703,688,2006-11-04 03:50:56,260,32.1553584369
3950,900,813,664,637,2007-03-25 10:15:29,347,31.2850171189
4056,900,99,292,38,2009-04-17 03:18:06,21,28.6882631078
4176,900,144,287,77,2007-08-05 12:18:36,65,31.6814803341
4320,900,89,157,43,2008-09-26 14:51:57,4,29.2741884616
4351,900,250,347,125,2009-03-23 02:13:43,76,29.7223208537
4374,900,359,452,221,2007-08-03 12:09:30,103,29.6745238932
4381,900,280,342,149,2007-01-04 07:55:20,9,29.8224734242
4766,900,15,329,4,2008-01-28 18:45:44,1,30.6774348166
4857,900,287,428,179,2007-09-11 09:04:23,83,30.5516089987
4985,900,532,434,349,2006-11-12 02:59:40,92,30.2662924149
5001,900,170,275,105,2006-10-24 17:24:24,29,29.920484944
5130,900,359,356,191,2009-04-25 03:50:08,216,30.8271858456
5163,900,592,346,261,2007-02-11 06:12:04,22,27.9012724097
5183,900,432,421,298,2007-08-10 19:59:32,189,30.9309010005
5360,900,530,454,351,2007-01-09 20:47:36,99,30.6686774799
5422,900,28,292,12,2006-10-29 01:08:22,11,31.0768392784
5503,900,306,400,185,2008-09-17 00:39:54,59,30.9782142409
5668,900,77,262,41,2008-02-02 02:40:06,53,30.6412899287
5696,900,179,220,57,2007-12-24 06:19:09,36,30.0587946544
5733,900,360,396,253,2007-05-29 17:12:30,94,28.7780255608
5743,900,314,363,185,2006-10-25 01:26:02,80,29.7663338661
5822,900,9,249,3,2008-04-23 19:49:45,1,29.1963394121
5909,900,32,370,13,2009-03-17 19:04:28,10,26.9936821234
6020,900,85,299,58,2007-07-17 15:23:19,25,34.5687977575
6083,900,184,377,100,2008-05-19 01:37:23,83,31.2065803543
6145,900,69,377,45,2006-11-13 06:47:08,9,31.9599703125
6153,900,600,458,358,2007-06-06 23:16:02,99,28.3387717874
6320,900,27,433,14,2009-05-06 19:36:39,3,30.3664846303
6350,900,101,268,35,2008-12-21 20:56:27,19,33.6094662507
6369,900,265,310,151,2007-03-21 16:57:05,123,29.7655834304
6463,900,15,244,5,2008-04-10 21:38:18,2,29.0367651515
6480,900,126,227,39,2007-03-22 14:00:55,29,28.4689698226
6509,900,116,413,64,2008-09-06 02:41:43,101,28.3427193832
6584,900,46,230,20,2008-04-16 18:50:27,18,29.0800327424
6586,900,659,589,470,2007-10-29 02:38:47,504,33.7879946835
6607,900,25,298,12,2008-05-16 20:53:36,17,30.7136906275
6617,900,12,297,4,2009-04-19 17:25:19,3,31.8605901351
6640,900,22,271,10,2007-05-09 19:24:52,6,31.6260726173
6692,900,43,415,20,2007-10-06 12:34:43,4,32.7595272819
6788,900,373,335,195,2007-02-10 09:48:48,59,27.8889796807
6964,900,681,555,483,2008-04-11 01:12:17,58,27.2851846833
7015,900,418,401,232,2007-09-07 06:21:11,176,30.2558997837
7077,900,502,462,344,2007-09-13 18:44:38,47,28.6099120534
7151,900,471,459,298,2009-03-05 04:37:54,15,28.9803556135
7285,900,121,400,63,2008-04-19 18:06:25,65,31.7904285946
7469,900,44,197,20,2008-07-09 10:20:06,5,28.9135484722
7708,900,199,304,106,2007-09-10 03:15:12,17,26.5231886303
7795,900,246,328,153,2007-01-22 20:48:06,17,29.8891253188
7830,900,169,261,79,2009-01-13 02:49:18,60,31.0242484529
7865,900,77,285,40,2007-10-11 02:11:57,41,30.7719995841
7902,900,11,323,1,2007-03-31 22:19:00,2,31.0241259717
7913,900,365,337,158,2009-07-10 05:19:04,64,28.2693263619
8099,900,84,415,36,2008-03-21 11:16:37,32,31.6763169391
8147,900,34,185,18,2008-05-28 13:13:22,15,29.5528153149
8211,900,59,283,29,2007-11-06 02:27:13,31,31.5142122806
8215,900,130,322,60,2007-04-24 15:06:10,24,31.0478001533
8262,900,17,372,1,2008-10-10 09:22:48,1,27.2076524515
8395,900,581,485,358,2006-11-09 23:20:11,46,30.0244733306
8780,900,719,457,416,2009-01-19 03:20:50,697,30.0424798279
8919,900,83,499,47,2008-06-20 13:25:38,18,32.6070486724
9054,900,22,257,5,2007-04-06 03:05:47,5,30.8171691999
9175,900,650,628,523,2006-12-01 21:44:59,410,32.802666512
9231,900,240,431,143,2008-05-26 13:41:51,134,32.6604872965
9563,900,46,291,29,2007-09-22 19:14:16,33,31.1543234069
9899,900,351,447,251,2007-12-14 01:41:37,60,27.5801495036
9976,900,53,254,20,2009-03-04 21:33:23,24,28.6941922043
10083,900,19,293,11,2007-09-25 05:11:01,12,31.2140882438
10217,900,17,371,8,2008-07-13 03:40:42,3,32.1383863611
10272,900,9,393,4,2009-01-16 00:47:58,2,30.846537395
10277,900,651,583,494,2007-01-27 16:57:05,403,32.7813855385
10539,900,49,270,19,2007-01-27 02:00:31,25,32.0833268609
10749,900,446,469,365,2007-07-11 02:36:04,68,33.9375525807
10752,900,32,294,14,2008-07-07 06:28:51,1,29.6574212427
10807,900,328,364,160,2008-03-03 08:19:08,167,29.8890277271
10893,900,777,622,591,2007-03-12 14:24:11,390,32.3825770929
10944,900,314,443,203,2006-12-09 09:49:01,48,28.9455193197
10973,900,712,454,416,2008-07-20 23:43:33,587,29.7273173087
11087,900,118,147,40,2008-10-08 23:42:58,49,29.0309179184
11107,900,354,356,213,2007-08-03 18:19:19,262,30.9034126863
11158,900,156,413,72,2007-09-14 00:50:57,4,30.713536456
11321,900,252,338,142,2007-02-07 09:24:14,13,29.8086844543
11512,900,581,453,354,2008-02-08 09:13:54,112,30.8082928179
11544,900,58,319,26,2008-03-07 22:00:53,20,32.1583417545
11592,900,129,290,39,2007-07-20 07:00:47,39,26.5855115859
11635,900,447,451,303,2009-01-11 23:31:39,232,30.2494208136
11709,900,112,199,35,2008-03-25 19:26:53,2,29.0564541146
12027,900,399,249,148,2007-03-04 20:52:03,222,27.943113042
12059,900,613,526,459,2006-11-03 15:11:46,169,31.2834892159
12251,900,104,351,40,2008-04-24 09:38:06,4,28.1890794147
12275,900,219,374,112,2007-07-04 11:24:41,129,29.5441554139
12375,900,159,282,93,2008-07-15 13:22:15,111,28.9859880273
12400,900,182,254,93,2007-04-03 21:05:46,18,29.0121597907
12637,900,199,417,103,2008-05-29 12:23:31,127,31.5410931372
12862,900,15,268,3,2009-06-18 14:42:24,12,31.3076714549
13073,900,25,353,15,2007-06-26 20:30:55,18,31.1318965093
13134,900,6,111,1,2007-07-19 01:35:16,1,29.1772910541
13240,900,76,294,46,2007-07-20 07:28:59,45,28.3516168993
13271,900,216,385,159,2007-07-21 02:55:54,134,32.3110828155
13278,900,613,536,448,2007-04-17 22:07:47,142,32.0896541785
13334,900,648,557,491,2007-07-05 00:08:28,136,30.8943909269
13404,900,19,404,5,2008-01-02 22:47:59,2,29.6740721851
13464,900,752,491,472,2008-02-24 02:01:28,440,31.0487480704
13475,900,36,224,8,2007-04-25 16:11:08,2,29.2555632741
13525,900,396,335,205,2009-05-07 05:31:59,122,30.2554314305
13562,900,7,224,2,2008-05-28 04:36:12,3,32.5205629879
13679,900,98,298,48,2007-11-26 20:30:41,70,30.4257178004
13801,900,282,310,154,2007-08-15 22:18:11,148,31.9713240464
13868,900,261,403,193,2007-11-01 19:33:18,231,28.3027710303
13956,900,258,343,168,2007-08-20 19:43:22,33,29.2479657483
13975,900,142,313,63,2008-09-28 17:33:33,16,31.3243173368
14165,900,702,465,402,2008-04-30 02:34:45,313,30.4854275351
14173,900,44,224,18,2008-07-27 14:37:07,4,29.0022654945
14184,900,57,299,36,2007-11-29 14:29:00,42,28.7703203251
14275,900,279,326,135,2008-11-04 04:35:15,105,28.6959057024
14367,900,5,346,4,2009-04-24 03:26:16,1,30.2048444992
14374,900,518,469,354,2007-08-30 12:26:32,228,31.4219887681
14379,900,474,430,258,2008-06-17 21:34:07,448,30.5550039059
14380,900,313,337,163,2007-09-09 09:20:38,178,29.5832405219
14677,900,13,315,4,2007-12-10 14:49:55,4,30.8064803767
14723,900,74,264,34,2008-08-17 23:40:10,9,29.7922214876
14768,900,2,311,0,2007-07-20 14:55:54,1,29.5213802216
14934,900,688,621,544,2006-12-16 19:35:52,240,33.7574033776
14964,900,598,512,395,2007-10-12 05:37:16,126,31.4614665204
15295,900,318,237,107,2007-07-16 03:15:01,12,28.9350234001
15357,900,203,287,108,2008-01-22 08:05:35,17,28.6341761508
15387,900,741,496,449,2008-07-29 08:38:46,84,29.5454807702
15420,900,1,469,0,2007-11-25 02:02:23,1,30.9134706227
15492,900,71,236,34,2007-08-07 02:16:24,54,28.2788579
15522,900,219,397,127,2007-11-18 20:01:00,124,31.02454639
15554,900,214,222,84,2007-07-23 10:55:10,4,27.837366654
15602,900,236,259,82,2007-09-26 23:11:03,26,29.107084725
15631,900,58,371,28,2008-03-17 02:19:39,51,29.8388127727
15777,900,299,434,186,2007-12-20 19:39:06,295,29.6654357504
15819,900,37,402,15,2007-07-31 13:49:50,4,33.3836260503
15865,900,286,306,157,2007-04-18 11:35:24,19,29.2933550529
15959,900,123,455,65,2009-02-08 22:55:55,36,31.2168726046
16045,900,157,259,75,2008-02-22 09:10:24,8,30.5037158977
16163,900,320,250,117,2009-04-25 17:35:31,250,30.4500432091
16176,900,182,409,125,2009-02-04 23:12:16,48,32.0383724429
16183,900,290,277,148,2007-07-26 15:39:12,128,29.8690828075
16249,900,97,409,62,2008-04-21 01:57:58,68,30.171130782
16351,900,69,466,36,2008-12-20 05:46:28,40,31.4783325696
16517,900,458,395,263,2007-09-11 18:02:28,95,30.2971860256
16558,900,239,261,66,2008-08-27 17:55:08,4,29.4172651249
16627,900,55,333,29,2007-09-16 00:42:04,39,29.4327535024
16644,900,4,303,3,2007-10-25 14:13:06,1,30.7853069931
16692,900,11,275,4,2008-02-16 06:16:25,6,32.9182306166
16720,900,288,357,149,2008-09-18 20:13:05,88,32.1851154047
16805,900,135,350,76,2008-04-03 00:01:09,15,30.6772379859
16867,900,53,381,15,2007-11-16 19:55:49,7,33.0017497928
17043,900,167,287,70,2007-11-05 18:05:27,4,28.9767815039
17057,900,132,396,81,2008-11-11 23:31:19,84,29.4782312991
17076,900,241,342,154,2009-02-25 22:43:46,7,30.2032524623
17329,900,30,240,11,2008-03-07 02:48:08,6,29.6799144262
17339,900,20,279,6,2009-01-22 00:21:08,1,28.9575783664
17368,900,212,316,104,2009-04-28 21:25:58,41,29.193319662
17463,900,35,288,18,2007-06-16 21:25:35,11,30.0964278013
17479,900,182,324,52,2008-06-19 10:34:24,111,31.3793491322
17762,900,4,191,0,2009-01-10 19:40:39,1,29.8491122498
17999,900,716,539,509,2007-04-09 19:15:37,87,31.1464810108
18064,900,245,476,154,2008-06-01 13:18:21,12,30.0484568226
18203,900,114,311,80,2007-12-18 20:12:22,58,30.0602154834
18334,900,32,268,18,2007-04-26 03:48:07,6,30.7501805974
18340,900,29,135,8,2008-12-28 04:50:12,5,26.440116301
18429,900,153,360,78,2007-09-03 22:50:53,41,29.162134138
18458,900,46,280,24,2008-10-23 21:36:38,20,29.5642048245
18582,900,185,341,84,2009-01-06 07:51:58,122,28.9253279088
18617,900,674,555,509,2009-02-16 02:57:21,363,32.0278086474
18795,900,191,472,111,2007-08-31 22:35:01,11,31.4728906218
18917,900,99,259,45,2007-09-25 22:26:26,30,28.227842046
18948,900,105,177,34,2008-07-09 11:09:09,47,29.5210984985
18959,900,91,262,45,2009-02-05 01:19:05,23,30.4695184725
19155,900,411,475,325,2007-01-06 05:58:24,173,31.5630935951
19318,900,544,457,334,2008-06-22 17:20:45,511,29.7236559956
19344,900,40,390,23,2007-05-09 21:42:55,2,29.0306927939
19482,900,255,293,129,2008-08-02 17:47:44,55,33.1408324222
19526,900,141,160,58,2009-05-10 20:07:05,67,28.495549651
19730,900,282,355,165,2007-03-26 22:09:47,68,29.6603279864
19791,900,52,137,20,2009-01-21 00:06:37,2,28.511708087
19963,900,62,310,37,2008-05-16 08:51:18,38,31.1414433931
19977,900,87,316,44,2007-12-22 06:24:41,38,30.4524933587
19993,900,463,493,306,2007-12-15 05:53:26,133,31.2056239173
20059,900,39,166,16,2008-01-16 18:36:55,8,29.2808436395
20338,900,51,269,30,2009-06-07 07:58:04,18,29.9449728385
20493,900,826,695,672,2007-08-09 14:33:51,309,31.6881283333
20496,900,64,358,31,2008-07-22 17:14:00,42,30.5401095968
20686,900,20,190,6,2009-06-20 02:35:48,6,30.2286302696
20697,900,98,192,41,2008-10-20 11:46:42,8,30.0972643462
20746,900,7,461,2,2008-06-24 21:40:20,1,30.9858700051
20796,900,201,276,108,2007-12-29 14:43:08,48,29.5032612474
20928,900,125,338,63,2008-02-21 23:23:23,49,30.0172067089
20963,900,184,327,111,2008-03-31 09:52:19,21,27.8310652286
21076,900,596,561,460,2007-03-27 18:28:07,248,32.6031831296
21120,900,265,356,164,2008-07-22 18:09:42,176,33.235695439
21384,900,56,266,24,2008-03-02 18:42:48,7,29.9393457695
21430,900,121,255,49,2007-12-13 18:33:35,17,30.1990369384
21468,900,6,198,1,2008-04-25 12:30:27,1,30.8826903358
21798,900,12,308,3,2009-04-25 20:27:24,4,30.9129588285
21915,900,27,316,13,2007-04-10 14:30:46,9,28.584457926
21985,900,393,398,237,2007-06-29 18:32:14,47,29.4552031738
22015,900,173,185,69,2008-07-03 00:53:43,5,28.8006622713
22219,900,182,359,103,2008-03-11 20:53:02,61,31.4553908278
22296,900,116,242,41,2007-03-19 12:54:00,39,29.8536917127
22523,900,364,380,209,2008-06-18 04:22:36,239,32.8393684371
22571,900,362,446,255,2007-05-20 11:50:15,45,29.0528173426
22728,900,598,333,267,2008-12-25 16:40:03,17,30.6960554636
22869,900,104,310,48,2007-07-07 08:55:29,50,30.9126118457
22903,900,100,431,58,2007-10-10 18:14:45,8,32.75043508
22937,900,5,184,1,2007-12-31 02:45:46,1,28.6916292944
23040,900,17,177,8,2008-09-18 11:55:53,1,29.5318329757
23084,900,151,242,56,2009-03-07 16:45:32,43,29.1037154371
23116,900,349,390,197,2007-07-10 20:38:28,76,32.5221858312
23182,900,342,475,226,2009-06-18 22:06:16,167,33.6689780985
23255,900,113,237,45,2007-11-02 10:33:30,5,29.5756736938
23385,900,645,493,425,2007-09-29 16:00:14,385,32.3297959079
23497,900,211,695,150,2009-04-24 15:44:53,9,31.6979407212
23543,900,569,490,326,2009-03-23 01:18:45,15,24.8022614515
23544,900,17,504,6,2007-11-02 21:00:22,6,31.2719051053
23779,900,57,265,32,2007-06-30 03:44:24,51,30.2219700984
23845,900,174,396,73,2007-12-06 12:36:25,7,30.2242310254
23907,900,755,486,451,2007-07-30 18:30:14,429,30.320429149
24027,900,137,295,57,2007-09-28 00:48:02,6,32.7436937722
24077,900,22,308,9,2009-04-14 11:11:11,9,29.0783866534
24094,900,20,481,9,2008-03-20 05:18:06,12,30.9364255685
24132,900,36,281,17,2007-07-01 03:29:02,12,29.8317212169
24194,900,1,234,0,2008-02-23 01:21:34,1,28.3273507309
24242,900,1,471,0,2008-09-10 20:44:08,1,31.8647096028
24299,900,651,636,541,2008-05-04 19:51:32,235,38.0104917212
24381,900,468,434,309,2007-12-04 13:59:25,133,32.5901032828
24389,900,97,344,43,2008-04-19 12:32:52,6,29.8643896068
24402,900,826,506,493,2008-09-23 03:31:07,179,29.8524743023
24433,900,449,415,292,2007-06-13 15:55:14,139,30.001017353
24486,900,6,427,0,2009-05-06 18:01:17,1,30.6250830563
24541,900,766,614,551,2007-09-26 00:25:30,257,32.4988862111
24805,900,83,563,48,2008-10-09 15:07:25,2,33.626427655
24840,900,10,379,7,2007-06-29 10:57:27,4,31.4834164472
25140,900,30,303,14,2007-12-28 19:38:51,3,30.8100718438
25205,900,65,372,31,2007-11-25 18:12:57,25,29.7419018758
25476,900,136,185,56,2007-12-01 14:23:59,109,29.6289197511
25676,900,568,521,399,2007-05-11 23:45:47,130,33.0613586692
25682,900,62,372,23,2008-05-01 10:59:22,4,30.1677842212
25697,900,67,234,24,2007-12-13 20:16:03,9,31.0797794841
25756,900,72,436,31,2007-12-23 14:34:05,48,29.7288796871
25829,900,11,255,5,2008-02-22 18:19:09,1,30.1585863491
25858,900,292,426,172,2008-07-14 00:00:15,34,31.0044875181
25882,900,220,504,123,2008-06-26 01:57:26,206,33.9053133881
25901,900,429,469,259,2007-11-16 11:14:32,240,30.542015128
25902,900,129,334,84,2008-02-01 22:53:39,66,31.4417690587
26130,900,448,441,327,2007-08-03 23:26:21,95,30.7374863833
26219,900,227,145,60,2008-06-09 02:40:50,4,29.7322326083
26259,900,1,453,0,2008-06-04 01:20:41,1,30.9955920915
26434,900,77,285,25,2009-04-11 02:04:08,3,29.9771008213
26473,900,39,346,19,2007-10-11 15:09:19,2,31.2678098175
26481,900,126,287,61,2008-01-22 19:51:00,14,29.8691146676
26597,900,143,352,89,2008-03-05 02:54:40,7,28.1807240812
26637,900,570,421,351,2007-05-06 20:04:32,47,30.4894767891
26764,900,77,334,41,2009-06-12 11:37:51,25,31.3328205631
26802,900,11,244,4,2008-07-21 02:55:21,3,31.0007961861
26891,900,15,469,8,2008-01-31 07:39:27,2,30.1949928595
27644,900,288,372,153,2008-07-28 12:45:31,180,30.438563176
27648,900,754,617,568,2008-01-24 13:49:37,134,32.5216109236
27814,900,569,454,371,2008-11-10 23:13:49,39,31.2416563062
27848,900,29,357,11,2007-11-19 19:17:49,12,30.1698782148
28032,900,139,254,22,2009-04-10 12:59:09,3,28.8623954974
28101,900,48,230,24,2009-02-13 20:14:51,11,29.0320492897
28130,900,60,204,20,2007-06-30 08:46:20,8,30.9497536148
28147,900,52,367,23,2007-10-18 13:19:47,7,31.2493014725
28153,900,3,272,0,2007-10-22 16:14:15,1,30.0371398563
28298,900,166,475,135,2008-01-09 21:35:06,145,31.4579106168
28508,900,3,203,1,2008-07-27 02:33:17,1,29.6685338588
28652,900,71,537,40,2009-02-01 06:09:36,30,29.3184925499
28666,900,3,269,2,2008-05-19 06:11:58,1,29.4461205779
28675,900,275,330,123,2007-08-03 06:44:34,67,30.3649855184
28697,900,558,504,377,2007-06-27 20:50:47,281,31.87854095
28848,900,264,319,145,2007-07-10 14:55:36,17,29.3398849663
28985,900,122,374,54,2008-11-06 10:02:04,21,30.0913468237
29046,900,90,405,26,2008-11-23 20:07:29,2,30.3577239457
29217,900,404,530,314,2007-03-01 13:21:33,69,30.3560225718
29458,900,7,408,1,2009-01-08 02:22:23,1,28.7535368435
29465,900,234,397,122,2009-02-18 18:55:46,137,33.7752651097
29494,900,73,306,25,2007-10-24 15:41:47,12,30.9602259023
29621,900,461,537,303,2007-08-17 04:14:42,300,31.809762822
29713,900,93,354,40,2007-08-26 07:09:02,19,30.7349301833
29834,900,8,295,0,2007-04-12 00:51:24,1,28.1393362917
29856,900,76,382,46,2007-10-16 23:38:15,29,28.7164331892
29899,900,554,447,342,2007-12-28 20:12:35,44,30.9566728496
30040,900,202,271,100,2009-05-28 14:00:44,127,29.4466948938
30088,900,212,390,110,2008-02-29 12:31:10,43,30.4675200928
30155,900,12,218,5,2008-07-16 11:49:05,1,28.610608282
30316,900,168,431,118,2007-05-10 22:35:52,75,29.805676025
30571,900,645,546,459,2009-02-12 17:12:05,114,30.6947916095
30589,900,113,336,69,2009-06-19 22:42:57,63,31.5563179771
30719,900,29,254,12,2008-07-21 01:15:21,2,30.2359029548
30729,900,35,279,8,2008-03-07 05:30:56,15,31.1105533089
30753,900,161,420,75,2008-11-09 08:24:34,77,30.7673812019
31070,900,166,384,84,2007-07-13 15:49:01,12,28.941515258
31096,900,73,367,45,2008-07-19 15:22:44,42,33.0021909576
31181,900,552,429,323,2007-07-02 00:47:59,88,29.0527301001
31210,900,136,73,8,2008-11-09 09:38:48,3,24.0412587716
31286,900,721,512,453,2007-10-28 04:07:10,196,32.9516663373
31322,900,9,303,4,2008-09-15 11:12:00,7,29.0569734218
31411,900,184,362,100,2007-11-14 23:12:17,9,32.9663348444
31425,900,694,557,513,2007-04-12 00:57:25,192,34.1592965915
31599,900,121,345,61,2008-07-12 10:22:42,55,33.3482669736
31652,900,826,606,580,2007-07-25 11:10:56,353,31.1640605219
31662,900,522,515,367,2007-08-07 00:18:58,354,30.7602985235
31731,900,38,405,12,2008-05-05 19:52:33,7,29.7839016741
31822,900,13,272,10,2007-12-26 11:44:27,4,27.5041342522
31879,900,98,335,33,2007-09-22 16:29:30,14,27.2713000174
31956,900,50,193,22,2008-11-06 02:13:41,6,30.7557139916
32020,900,547,444,345,2007-08-20 16:55:11,517,27.9914313766
32178,900,568,482,363,2007-11-23 17:49:55,19,28.4694790854
32183,900,63,361,28,2008-01-10 04:51:46,10,30.492843397
32203,900,673,567,510,2008-07-09 03:26:46,40,31.6924885593
32212,900,94,255,44,2007-08-07 16:39:44,13,29.3671262575
32214,900,63,254,20,2007-07-22 06:51:55,3,30.0933117359
32373,900,550,389,303,2007-10-16 07:38:20,82,30.3358501333
32497,900,201,243,88,2007-07-10 18:54:26,6,28.517008671
32571,900,60,341,23,2008-08-21 20:54:51,5,26.8490417675
32682,900,134,397,68,2007-09-01 13:10:53,13,29.0631984634
32694,900,113,278,57,2007-12-17 12:46:07,102,28.9358423695
32710,900,24,211,10,2008-09-19 13:11:35,2,28.3512039373
32738,900,484,397,249,2007-12-10 16:49:16,407,27.5753739002
32833,900,69,412,35,2007-12-07 08:00:35,7,31.8759852326
32870,900,216,293,121,2007-05-22 23:47:17,21,31.0088099163
33026,900,167,417,75,2007-10-20 09:03:05,5,27.9077163007
33238,900,115,216,47,2008-04-11 22:01:52,59,28.8065297582
33242,900,19,380,7,2008-04-10 02:19:44,4,31.4336085381
33321,900,3,393,3,2008-09-16 02:04:16,2,30.3006368825
33409,900,90,327,40,2007-07-24 10:57:30,27,28.1402982466
33485,900,248,345,140,2008-04-06 19:04:43,71,30.8412743242
33496,900,28,563,16,2007-07-14 22:08:03,10,32.6507309815
33505,900,191,337,100,2008-02-18 17:44:58,135,31.0183058496
33612,900,250,384,122,2008-06-21 18:44:33,208,31.4808110994
33808,900,110,301,46,2007-12-17 20:08:21,3,28.0291040796
34055,900,133,371,71,2008-05-25 17:27:38,55,29.1412463075
34111,900,659,485,412,2007-09-06 20:33:00,539,31.7012431752
34282,900,270,355,112,2007-11-09 12:08:03,36,28.62606843
34435,900,357,405,209,2009-05-22 04:21:48,277,32.525674578
34451,900,146,307,45,2007-11-21 02:26:03,3,26.5922650606
34853,900,17,262,9,2008-08-05 11:10:38,13,27.799922039
34907,900,6,244,1,2008-08-29 15:20:45,2,29.8895433734
34956,900,34,349,18,2009-05-20 21:20:33,3,30.356946072
35084,900,165,279,91,2008-11-25 01:32:43,22,30.515832273
35108,900,260,243,97,2008-06-24 18:09:56,14,31.2852626345
35211,900,18,463,8,2008-08-08 21:29:30,1,29.3564334711
35468,900,141,260,42,2008-03-24 05:04:55,15,28.3221787107
35511,900,284,301,145,2007-05-24 22:14:35,34,30.15624624
35551,900,10,490,2,2008-11-19 17:32:38,1,32.6647307089
35618,900,3,260,0,2008-08-11 23:11:12,1,30.3514366841
35623,900,328,476,199,2008-03-07 22:13:29,35,29.6800992528
35626,900,315,332,134,2008-06-28 08:08:33,11,31.576566331
35662,900,146,314,78,2008-02-01 12:56:58,90,27.1923273594
35738,900,77,264,39,2008-01-13 19:45:12,4,28.2236698455
35780,900,118,706,85,2008-02-23 23:08:34,67,34.3199033964
35808,900,285,319,155,2007-04-11 18:46:47,40,29.3781057589
35907,900,136,380,60,2007-10-22 15:39:31,34,28.5481102446
36100,900,671,538,450,2008-01-21 15:33:08,91,32.035165594
36403,900,43,393,13,2008-10-13 21:14:44,11,29.3944225601
36468,900,598,496,394,2007-08-24 01:48:41,122,32.8513592421
36555,900,192,262,65,2008-09-11 12:58:42,158,29.1390014842
